tweet_id,favorites,retweets,user_followers,user_favourites,date_time
820446719150292993,0,2827,7478601,140165,2017-01-15 01:45:15
820314633777061888,3557,620,7478601,140165,2017-01-14 17:00:24
820078625395449857,21149,6882,7478601,140165,2017-01-14 01:22:35
820013781606658049,0,1300,7478601,140165,2017-01-13 21:04:55
819952236453363712,5673,1300,7478601,140165,2017-01-13 17:00:21
819924195358416896,13726,5305,7478601,140165,2017-01-13 15:08:56
819711362133872643,14365,3436,7478601,140165,2017-01-13 01:03:12
819588359383371776,10203,2155,7478601,140165,2017-01-12 16:54:26
819347104292290561,7706,1324,7478601,140165,2017-01-12 00:55:47
819238181065359361,2433,443,7478601,140165,2017-01-11 17:42:57
819227688460238848,24640,7331,7478601,140165,2017-01-11 17:01:16
819015337530290176,0,40195,7478601,140165,2017-01-11 02:57:27
819015331746349057,0,20716,7478601,140165,2017-01-11 02:57:26
819006400881917954,48193,20716,7478601,140165,2017-01-11 02:21:57
819004803107983360,92232,40195,7478601,140165,2017-01-11 02:15:36
818646164899774465,0,22865,7479204,140169,2017-01-10 02:30:30
818627210458333184,23694,8158,7478601,140165,2017-01-10 01:15:10
818614493328580609,10537,2834,7478601,140165,2017-01-10 00:24:38
818588835076603904,0,6731,7478601,140165,2017-01-09 22:42:41
818536468981415936,11658,2717,7478601,140165,2017-01-09 19:14:36
818307523543449600,0,8909,7478601,140165,2017-01-09 04:04:51
818259473185828864,11787,2510,7478601,140165,2017-01-09 00:53:55
818145370475810820,13127,2847,7478601,140165,2017-01-08 17:20:31
817908911860748288,5172,866,7478601,140165,2017-01-08 01:40:55
817827839487737858,55417,29775,7478601,140165,2017-01-07 20:18:46
817777686764523521,11434,2932,7478601,140165,2017-01-07 16:59:28
817536400337801217,12609,3327,7478601,140165,2017-01-07 01:00:41
817502432452313088,0,3716,7478601,140165,2017-01-06 22:45:43
817423860136083457,36576,16409,7478601,140165,2017-01-06 17:33:29
817415592588222464,5999,1057,7478601,140165,2017-01-06 17:00:38
817181837579653120,0,9331,7478601,140165,2017-01-06 01:31:47
817171292965273600,9324,2206,7478601,140165,2017-01-06 00:49:53
817120970343411712,13010,2877,7478601,140165,2017-01-05 21:29:55
817056546584727552,9166,1816,7478601,140165,2017-01-05 17:13:55
816829038950027264,0,5182,7478601,140165,2017-01-05 02:09:53
816816676327063552,10684,2234,7478601,140165,2017-01-05 01:20:46
816697700272001025,10483,2429,7478601,140165,2017-01-04 17:27:59
816450570814898180,32702,8909,7478601,140165,2017-01-04 01:05:59
816336735214911488,9192,2146,7478601,140165,2017-01-03 17:33:39
816091915477250048,9550,2365,7478601,140165,2017-01-03 01:20:49
816062466425819140,0,1142,7478601,140165,2017-01-02 23:23:48
816014286006976512,0,5836,7478601,140165,2017-01-02 20:12:21
815990720817401858,5346,1142,7478601,140165,2017-01-02 18:38:42
815966073409433600,24011,9331,7478601,140165,2017-01-02 17:00:46
815745968457060357,0,4547,7478601,140165,2017-01-02 02:26:09
815736392542261248,10526,2501,7478601,140165,2017-01-02 01:48:06
815639385530101762,8790,1809,7478601,140165,2017-01-01 19:22:38
815390420867969024,11083,4181,7478601,140165,2017-01-01 02:53:20
814986499976527872,8168,1423,7478601,140165,2016-12-31 00:08:17
814638523311648768,12063,2973,7478601,140165,2016-12-30 01:05:33
814578408554463233,0,6377,7478601,140165,2016-12-29 21:06:41
814530161257443328,9274,2035,7478601,140165,2016-12-29 17:54:58
814153002265309185,30808,9551,7478601,140165,2016-12-28 16:56:16
813944609378369540,0,3516,7478601,140165,2016-12-28 03:08:11
813910438903693312,9951,2068,7478601,140165,2016-12-28 00:52:25
813812741911748608,38917,15398,7478601,140165,2016-12-27 18:24:12
813800681631023104,8940,1929,7478601,140165,2016-12-27 17:36:16
813217897535406080,20017,8022,7478601,140165,2016-12-26 03:00:30
813202720496779264,9830,1975,7478601,140165,2016-12-26 02:00:11
813187593374461952,21243,4801,7478601,140165,2016-12-26 01:00:05
813172488309972993,9990,2103,7478601,140165,2016-12-26 00:00:03
813157409116065792,8308,2440,7478601,140165,2016-12-25 23:00:08
813142292504645637,9018,2595,7478601,140165,2016-12-25 22:00:04
813130366689148928,4782,488,7478601,140165,2016-12-25 21:12:41
813127251579564032,12700,3439,7478601,140165,2016-12-25 21:00:18
813112105746448384,11061,3030,7478601,140165,2016-12-25 20:00:07
813096984823349248,11270,3965,7478601,140165,2016-12-25 19:00:02
813081950185472002,10573,3044,7478601,140165,2016-12-25 18:00:17
813066809284972545,8528,2143,7478601,140165,2016-12-25 17:00:08
813051746834595840,22469,8063,7478601,140165,2016-12-25 16:00:16
812781120811126785,8118,2100,7478601,140165,2016-12-24 22:04:54
812747805718642688,0,7624,7478601,140165,2016-12-24 19:52:31
812709060537683968,7106,1572,7478601,140165,2016-12-24 17:18:34
812503143955202048,6512,1348,7478601,140165,2016-12-24 03:40:19
812466873996607488,8561,2118,7478601,140165,2016-12-24 01:16:12
812372279581671427,14688,4031,7478601,140165,2016-12-23 19:00:19
811985624773361665,7781,1546,7478601,140165,2016-12-22 17:23:53
811744202451197953,8094,1774,7478601,140165,2016-12-22 01:24:33
811647686436880384,5981,818,7478601,140165,2016-12-21 19:01:02
811627233043480576,13716,3446,7478601,140165,2016-12-21 17:39:46
811386762094317568,22409,7039,7478601,140165,2016-12-21 01:44:13
810984652412424192,5719,1578,7478601,140165,2016-12-19 23:06:23
810896069567610880,9701,1969,7478601,140165,2016-12-19 17:14:23
810657578271330305,11758,2915,7478601,140165,2016-12-19 01:26:42
810284430598270976,38027,12565,7478601,140165,2016-12-18 00:43:57
810254108431155201,15753,3694,7478601,140165,2016-12-17 22:43:27
809920764300447744,16618,4300,7478601,140165,2016-12-17 00:38:52
809808892968534016,0,5403,7478601,140165,2016-12-16 17:14:20
809448704142938112,7432,1616,7478601,140165,2016-12-15 17:23:04
809220051211603969,21388,6191,7478601,140165,2016-12-15 02:14:29
809084759137812480,14187,3859,7478601,140165,2016-12-14 17:16:53
808838249661788160,10841,3349,7478601,140165,2016-12-14 00:57:20
808733504066486276,8491,2390,7478601,140165,2016-12-13 18:01:07
808501579447930884,12108,2867,7478601,140165,2016-12-13 02:39:32
808344865868283904,45614,22865,7478601,140165,2016-12-12 16:16:49
808134635716833280,0,6559,7478601,140165,2016-12-12 02:21:26
808106460588765185,9356,2417,7478601,140165,2016-12-12 00:29:28
808001312164028416,13497,3897,7478601,140165,2016-12-11 17:31:39
807621403335917568,15647,4058,7478601,140165,2016-12-10 16:22:02
807106840509214720,127489,61221,7478601,140165,2016-12-09 06:17:20
807059379405148160,0,8080,7478601,140165,2016-12-09 03:08:45
807010152071229440,14001,4214,7478601,140165,2016-12-08 23:53:08
806629075125202948,80654,38400,7478601,140165,2016-12-07 22:38:52
806620845233815552,0,6088,7478601,140165,2016-12-07 22:06:10
806576416489959424,5203,2118,7478601,140165,2016-12-07 19:09:37
806542213899489280,10965,2611,7478601,140165,2016-12-07 16:53:43
806242860592926720,0,12889,7478601,140165,2016-12-06 21:04:11
806219024703037440,6892,1317,7478601,140165,2016-12-06 19:29:28
805958939288408065,0,5927,7478601,140165,2016-12-06 02:15:59
805932879469572096,8875,2109,7478601,140165,2016-12-06 00:32:26
805826884734976000,7072,2016,7478601,140165,2016-12-05 17:31:15
805823200554876929,0,8862,7478601,140165,2016-12-05 17:16:37
805520635690676224,6155,1820,7478601,140165,2016-12-04 21:14:20
805487436403003392,9412,2794,7478601,140165,2016-12-04 19:02:24
805207613751304193,8382,1880,7478601,140165,2016-12-04 00:30:29
804738756058218496,14757,4244,7478601,140165,2016-12-02 17:27:25
804475857670639616,6603,2216,7478601,140165,2016-12-02 00:02:45
804413760345620481,0,3552,7478601,140165,2016-12-01 19:56:00
804026241225523202,47935,17881,7478601,140165,2016-11-30 18:16:08
803773340896923648,10786,3054,7478601,140165,2016-11-30 01:31:12
803692223237865472,0,8192,7478601,140165,2016-11-29 20:08:52
803638050916102144,11795,4560,7478601,140165,2016-11-29 16:33:36
803380650405482500,8320,2048,7478601,140165,2016-11-28 23:30:47
803321560782307329,0,5867,7478601,140165,2016-11-28 19:35:59
803276597545603072,10772,2723,7478601,140165,2016-11-28 16:37:19
802952499103731712,9701,2217,7478601,140165,2016-11-27 19:09:28
802624713319034886,0,3230,7478601,140165,2016-11-26 21:26:58
802600418706604034,7649,1625,7478601,140165,2016-11-26 19:50:26
802572683846291456,9605,2757,7478601,140165,2016-11-26 18:00:13
802323869084381190,17463,6438,7478601,140165,2016-11-26 01:31:31
802265048156610565,7093,1504,7478601,140165,2016-11-25 21:37:47
802239329049477120,9758,2872,7478601,140165,2016-11-25 19:55:35
802185808107208704,0,293,7478601,140165,2016-11-25 16:22:55
801958328846974976,8290,1885,7478601,140165,2016-11-25 01:18:59
801854953262350336,1887,258,7478601,140165,2016-11-24 18:28:13
801538201127157760,8818,2269,7478601,140165,2016-11-23 21:29:33
801285448605831168,6518,919,7478601,140165,2016-11-23 04:45:12
801167903437357056,26345,6559,7478601,140165,2016-11-22 20:58:07
801127390143516673,0,4386,7478601,140165,2016-11-22 18:17:08
801115127852503040,8688,2307,7478601,140165,2016-11-22 17:28:25
800859414831898624,742,107,7478601,140165,2016-11-22 00:32:18
800855607700029440,0,1799,7478601,140165,2016-11-22 00:17:10
800751577355128832,11282,3060,7478601,140165,2016-11-21 17:23:47
800513324630806528,14118,3318,7478601,140165,2016-11-21 01:37:04
800459316964663297,10169,2386,7478601,140165,2016-11-20 22:02:27
800443802682937345,0,4763,7478601,140165,2016-11-20 21:00:48
800388270626521089,11986,3098,7478601,140165,2016-11-20 17:20:08
800188575492947969,0,4346,7478601,140165,2016-11-20 04:06:37
800141422401830912,16448,2827,7478601,140165,2016-11-20 00:59:15
800018252395122689,30526,14539,7478601,140165,2016-11-19 16:49:49
799774291445383169,0,5168,7478601,140165,2016-11-19 00:40:24
799757965289017345,9040,2390,7478601,140165,2016-11-18 23:35:32
799422933579902976,8648,2114,7478601,140165,2016-11-18 01:24:14
799308762079035393,0,6107,7478601,140165,2016-11-17 17:50:33
799297110730567681,10659,3060,7478601,140165,2016-11-17 17:04:16
799063482566066176,8699,2722,7478601,140165,2016-11-17 01:35:54
798933969379225600,14154,4946,7478601,140165,2016-11-16 17:01:16
798925684722855936,7995,1586,7478601,140165,2016-11-16 16:28:21
798705661114773508,0,7290,7478601,140165,2016-11-16 01:54:03
798701998996647937,0,8605,7478601,140165,2016-11-16 01:39:30
798697898615730177,0,7187,7478601,140165,2016-11-16 01:23:12
798694562394996736,0,5476,7478601,140165,2016-11-16 01:09:57
798686750113755136,0,2569,7478601,140165,2016-11-16 00:38:54
798682547630837760,0,5211,7478601,140165,2016-11-16 00:22:12
798673117451325440,0,6118,7478601,140165,2016-11-15 23:44:44
798665375516884993,0,4288,7478601,140165,2016-11-15 23:13:58
798644042770751489,0,2040,7478601,140165,2016-11-15 21:49:12
798628517273620480,0,2167,7478601,140165,2016-11-15 20:47:30
798585098161549313,0,6295,7478601,140165,2016-11-15 17:54:59
798576900688019456,0,6474,7478601,140165,2016-11-15 17:22:24
798340744599797760,0,3714,7478601,140165,2016-11-15 01:44:00
798209839306514432,11164,2829,7478601,140165,2016-11-14 17:03:50
797971864723324932,12529,3470,7478601,140165,2016-11-14 01:18:12
797545162159308800,15596,5362,7478601,140165,2016-11-12 21:02:38
797236660651966464,21498,7325,7478601,140165,2016-11-12 00:36:46
797165961484890113,248,29,7478601,140165,2016-11-11 19:55:50
796904159865868288,0,9811,7478601,140165,2016-11-11 02:35:32
796865951799083009,8256,2100,7478601,140165,2016-11-11 00:03:42
796759840936919040,12776,3375,7478601,140165,2016-11-10 17:02:03
796563435802726400,0,8057,7478601,140165,2016-11-10 04:01:37
796484825502875648,8155,1947,7478601,140165,2016-11-09 22:49:15
796387464403357696,11836,4598,7478601,140165,2016-11-09 16:22:22
796177847564038144,0,15807,7478601,140165,2016-11-09 02:29:25
796149749086875649,34816,15807,7478601,140165,2016-11-09 00:37:46
796125600683540480,5311,1968,7478601,140165,2016-11-08 23:01:49
796116448414461957,9781,2676,7478601,140165,2016-11-08 22:25:27
796080075804475393,9095,2565,7478601,140165,2016-11-08 20:00:55
796031486298386433,11622,4068,7478601,140165,2016-11-08 16:47:50
795464331001561088,53592,26302,7478601,140165,2016-11-07 03:14:10
795400264262053889,10871,3165,7478601,140165,2016-11-06 22:59:35
795076730285391872,17458,5993,7478601,140165,2016-11-06 01:33:58
794983741416415232,0,3718,7478601,140165,2016-11-05 19:24:28
794926597468000259,11067,2553,7478601,140165,2016-11-05 15:37:24
794355576146903043,0,11354,7478601,140165,2016-11-04 01:48:22
794332329137291264,10298,2921,7478601,140165,2016-11-04 00:15:59
794205286408003585,9885,3654,7478601,140165,2016-11-03 15:51:10
793962221541933056,18105,5403,7478601,140165,2016-11-02 23:45:19
793845145112371200,9892,2069,7478601,140165,2016-11-02 16:00:06
793614319594401792,0,3441,7478601,140165,2016-11-02 00:42:53
793601777308463104,8572,1808,7478601,140165,2016-11-01 23:53:02
793500921481273345,11509,2626,7478601,140165,2016-11-01 17:12:16
793286476301799424,26487,10164,7478601,140165,2016-11-01 03:00:09
793271401113350145,9307,2613,7478601,140165,2016-11-01 02:00:14
793256262322548741,21503,9200,7478601,140165,2016-11-01 01:00:05
793241302385262592,11313,3615,7478601,140165,2016-11-01 00:00:38
793226087023144960,10595,3155,7478601,140165,2016-10-31 23:00:11
793210959003287553,9616,3107,7478601,140165,2016-10-31 22:00:04
793195938047070209,16423,6207,7478601,140165,2016-10-31 21:00:23
793180763617361921,7443,2194,7478601,140165,2016-10-31 20:00:05
793165685325201412,10121,3072,7478601,140165,2016-10-31 19:00:10
793150605191548928,6635,1882,7478601,140165,2016-10-31 18:00:14
793135492858580992,6961,2758,7478601,140165,2016-10-31 17:00:11
793120401413079041,13662,4320,7478601,140165,2016-10-31 16:00:13
792913359805018113,15421,4436,7478601,140165,2016-10-31 02:17:31
792883833364439040,12177,4717,7478601,140165,2016-10-31 00:20:11
792773781206999040,7901,1857,7478601,140165,2016-10-30 17:02:53
792394556390137856,14482,4732,7478601,140165,2016-10-29 15:55:58
792050063153438720,7726,1983,7478601,140165,2016-10-28 17:07:05
791821351946420224,0,23197,7478601,140165,2016-10-28 01:58:16
791784077045166082,0,10632,7478601,140165,2016-10-27 23:30:09
791780927877898241,0,4196,7478601,140165,2016-10-27 23:17:38
791774931465953280,48563,24496,7478601,140165,2016-10-27 22:53:48
791672322847637504,12644,3441,7478601,140165,2016-10-27 16:06:04
791406955684368384,14113,4547,7478601,140165,2016-10-26 22:31:36
791312159183634433,9448,2806,7478601,140165,2016-10-26 16:14:55
791026214425268224,0,4540,7478601,140165,2016-10-25 21:18:40
790987426131050500,10644,2358,7478601,140165,2016-10-25 18:44:32
790946055508652032,17867,5182,7478601,140165,2016-10-25 16:00:09
790723298204217344,0,2557,7478601,140165,2016-10-25 01:14:59
790698755171364864,8808,2104,7478601,140165,2016-10-24 23:37:28
790581949425475584,22225,7923,7478601,140165,2016-10-24 15:53:19
790337589677002753,8410,2059,7478601,140165,2016-10-23 23:42:19
790277117346975746,13481,3516,7478601,140165,2016-10-23 19:42:02
790227638568808452,0,3940,7478601,140165,2016-10-23 16:25:25
789986466051088384,9949,2557,7478601,140165,2016-10-23 00:27:05
789960241177853952,0,4572,7478601,140165,2016-10-22 22:42:52
789903600034189313,11178,4551,7478601,140165,2016-10-22 18:57:48
789628658055020548,8078,1967,7478601,140165,2016-10-22 00:45:17
789599242079838210,7275,2137,7478601,140165,2016-10-21 22:48:24
789530877013393408,12649,3718,7478601,140165,2016-10-21 18:16:44
789314372632018944,9255,2540,7478601,140165,2016-10-21 03:56:25
789280767834746880,0,5456,7478601,140165,2016-10-21 01:42:53
789268448748703744,9796,2840,7478601,140165,2016-10-21 00:53:56
789137962068021249,10430,3078,7478601,140165,2016-10-20 16:15:26
788908386943430656,29458,13647,7478601,140165,2016-10-20 01:03:11
788765914992902144,29482,11354,7478601,140165,2016-10-19 15:37:03
788552643979468800,0,7937,7478601,140165,2016-10-19 01:29:35
788412144018661376,16763,5846,7478601,140165,2016-10-18 16:11:17
788178268662984705,7778,2335,7478601,140165,2016-10-18 00:41:57
788150585577050112,6620,1435,7478601,140165,2016-10-17 22:51:57
788070120937619456,0,3772,7478601,140165,2016-10-17 17:32:13
788039637453406209,6595,1457,7478601,140165,2016-10-17 15:31:05
787810552592695296,9319,3360,7478601,140165,2016-10-17 00:20:47
787717603741622272,10978,3065,7478601,140165,2016-10-16 18:11:26
787397959788929025,11649,3123,7478601,140165,2016-10-15 21:01:17
787322443945877504,8370,1919,7478601,140165,2016-10-15 16:01:13
787111942498508800,0,7392,7478601,140165,2016-10-15 02:04:45
786963064373534720,28559,8797,7478601,140165,2016-10-14 16:13:10
786729988674449408,0,2658,7478601,140165,2016-10-14 00:47:00
786709082849828864,19525,6703,7478601,140165,2016-10-13 23:23:56
786664955043049472,11449,2827,7478601,140165,2016-10-13 20:28:35
786595970293370880,10103,3407,7478601,140165,2016-10-13 15:54:28
786363235746385920,11709,3858,7479204,140169,2016-10-13 00:29:39
786286427768250368,8561,3147,7478601,140165,2016-10-12 19:24:27
786233965241827333,16429,5257,7478601,140165,2016-10-12 15:55:59
786051337297522688,1545,169,7478601,140165,2016-10-12 03:50:17
786036967502913536,0,7778,7478601,140165,2016-10-12 02:53:11
785927819176054784,12191,3476,7478601,140165,2016-10-11 19:39:28
785872687017132033,7169,2010,7478601,140165,2016-10-11 16:00:24
785639753186217984,8382,2441,7478601,140165,2016-10-11 00:34:48
785533386513321988,9777,2208,7478601,140165,2016-10-10 17:32:08
785515384317313025,6540,1382,7478601,140165,2016-10-10 16:20:36
785264754247995392,7792,1799,7478601,140165,2016-10-09 23:44:41
785170936622350336,12988,5348,7478601,140165,2016-10-09 17:31:53
784826020293709826,10877,3552,7478601,140165,2016-10-08 18:41:19
784517518371221505,9624,2785,7478601,140165,2016-10-07 22:15:26
784431430411685888,6108,1409,7478601,140165,2016-10-07 16:33:21
784183165795655680,21588,8862,7478601,140165,2016-10-07 00:06:50
784057939640352768,32069,12260,7478601,140165,2016-10-06 15:49:14
783839966405230592,32235,11883,7478601,140165,2016-10-06 01:23:05
783821107061198850,7889,2154,7478601,140165,2016-10-06 00:08:09
783695101801398276,11203,3543,7478601,140165,2016-10-05 15:47:27
783466772167098368,9056,2477,7478601,140165,2016-10-05 00:40:09
783391753726550016,18082,6057,7478601,140165,2016-10-04 19:42:03
783347506784731136,0,6153,7478601,140165,2016-10-04 16:46:14
783334639985389568,31353,12889,7478601,140165,2016-10-04 15:55:06
783085703974514689,8725,2442,7478601,140165,2016-10-03 23:25:55
782969140009107456,25843,8080,7478601,140165,2016-10-03 15:42:44
782747134529531904,8006,1533,7478601,140165,2016-10-03 01:00:34
782722598790725632,18509,5927,7478602,140165,2016-10-02 23:23:04
782598640137187329,8327,2057,7478602,140165,2016-10-02 15:10:30
782305867769217024,17862,6125,7478602,140165,2016-10-01 19:47:08
782021823840026624,0,6854,7478602,140165,2016-10-01 00:58:26
781955203444699136,11906,3690,7478602,140165,2016-09-30 20:33:43
781661882474196992,11187,2975,7478602,140165,2016-09-30 01:08:10
781655249211752448,4291,1234,7478602,140165,2016-09-30 00:41:48
781524693396357120,22246,6088,7478602,140165,2016-09-29 16:03:01
781308096455073793,7635,2790,7478602,140165,2016-09-29 01:42:20
781251288990355457,9032,2305,7478602,140165,2016-09-28 21:56:36
781163403222056960,10460,2997,7478602,140165,2016-09-28 16:07:23
780931614150983680,23176,8057,7478602,140165,2016-09-28 00:46:20
780858289093574656,7708,2191,7478602,140165,2016-09-27 19:54:58
780800785462489090,5906,1428,7478602,140165,2016-09-27 16:06:28
780601303617732608,12935,3652,7478602,140165,2016-09-27 02:53:48
780543529827336192,6750,1904,7478602,140165,2016-09-26 23:04:13
780496263422808064,0,4075,7478602,140165,2016-09-26 19:56:24
780476555013349377,0,128,7478602,140165,2016-09-26 18:38:05
780459368902959104,5660,1175,7478602,140165,2016-09-26 17:29:48
780192070812196864,9323,2454,7478602,140165,2016-09-25 23:47:39
780092040432480260,0,2523,7478602,140165,2016-09-25 17:10:10
780074436359819264,13113,5480,7478602,140165,2016-09-25 16:00:13
779834332596887552,20349,7778,7478602,140165,2016-09-25 00:06:08
779377524342161408,9437,3410,7478602,140165,2016-09-23 17:50:56
779124354206535695,0,20187,7478602,140165,2016-09-23 01:04:56
779123168116150273,12637,3986,7478602,140165,2016-09-23 01:00:13
779056095788752897,15841,4955,7478602,140165,2016-09-22 20:33:42
778990705243029504,21445,7975,7478602,140165,2016-09-22 16:13:51
778774459159379968,0,10925,7478602,140165,2016-09-22 01:54:34
778764940568104960,916,403,7478602,140165,2016-09-22 01:16:45
778748913645780993,7387,1462,7479205,140169,2016-09-22 00:13:04
778650543019483137,6180,1633,7478602,140165,2016-09-21 17:42:10
778624900596654080,4978,1112,7478602,140165,2016-09-21 16:00:17
778408200802557953,14605,4768,7478602,140165,2016-09-21 01:39:11
778396591732486144,0,13419,7478602,140165,2016-09-21 00:53:04
778383385161035776,6239,1208,7478602,140165,2016-09-21 00:00:35
778286810187399168,11115,3623,7478602,140165,2016-09-20 17:36:50
778039087836069888,9070,2887,7478602,140165,2016-09-20 01:12:28
778027034220126208,7008,1777,7478602,140165,2016-09-20 00:24:34
777953400541634568,0,3861,7478602,140165,2016-09-19 19:31:59
777885040357281792,6801,1801,7478602,140165,2016-09-19 15:00:20
777684233540206592,12008,3230,7478602,140165,2016-09-19 01:42:24
777641927919427584,0,4653,7478602,140165,2016-09-18 22:54:18
777621514455814149,9385,2731,7478602,140165,2016-09-18 21:33:11
777189768882946048,15311,4743,7478602,140165,2016-09-17 16:57:35
776819012571455488,0,15058,7478602,140165,2016-09-16 16:24:19
776813020089548800,5209,1325,7478602,140165,2016-09-16 16:00:31
776477788987613185,9462,3067,7478602,140165,2016-09-15 17:48:25
776249906839351296,0,10023,7478602,140165,2016-09-15 02:42:54
776218204058357768,32079,17480,7479205,140169,2016-09-15 00:36:55
776201521193218049,10255,2761,7478602,140165,2016-09-14 23:30:38
776113305656188928,12565,4763,7478602,140165,2016-09-14 17:40:06
776088319444877312,1961,166,7478602,140165,2016-09-14 16:00:49
775898661951791106,0,17970,7478602,140165,2016-09-14 03:27:11
775842724423557120,12526,2930,7478602,140165,2016-09-13 23:44:54
775733305207554048,14793,4386,7478602,140165,2016-09-13 16:30:07
775729183532220416,13805,4995,7478602,140165,2016-09-13 16:13:44
775364825476165632,7938,3255,7478602,140165,2016-09-12 16:05:54
775350846108426240,10847,4273,7478602,140165,2016-09-12 15:10:21
775085132600442880,16601,5168,7478602,140165,2016-09-11 21:34:30
774757898236878852,9126,1935,7478602,140165,2016-09-10 23:54:11
774639387460112384,7179,1903,7478602,140165,2016-09-10 16:03:16
774314403806253056,23239,6107,7478603,140165,2016-09-09 18:31:54
773985732834758656,11469,4241,7478603,140165,2016-09-08 20:45:53
773922284943896577,6828,1890,7478603,140165,2016-09-08 16:33:46
773704687002451968,7052,1786,7478603,140165,2016-09-08 02:09:06
773670353721753600,5682,1418,7478603,140165,2016-09-07 23:52:41
773547596996571136,23552,6731,7478603,140165,2016-09-07 15:44:53
773336787167145985,0,5563,7478603,140165,2016-09-07 01:47:12
773308824254029826,24794,8168,7478603,140165,2016-09-06 23:56:05
773247561583001600,10057,3501,7478603,140165,2016-09-06 19:52:39
773191612633579521,10657,4490,7478603,140165,2016-09-06 16:10:20
772877495989305348,9149,4226,7478603,140165,2016-09-05 19:22:09
772826264096874500,8519,2541,7478603,140165,2016-09-05 15:58:34
772615324260794368,0,3684,7478603,140165,2016-09-05 02:00:22
772581559778025472,6907,1843,7478603,140165,2016-09-04 23:46:12
772193107915964416,6411,1509,7478603,140165,2016-09-03 22:02:38
772152991789019136,4034,1223,7478603,140165,2016-09-03 19:23:13
772117678702071809,4000,801,7478603,140165,2016-09-03 17:02:54
772114945936949249,2892,516,7478603,140165,2016-09-03 16:52:02
772102971039580160,4274,1011,7478603,140165,2016-09-03 16:04:27
771908950375665664,7019,2069,7478603,140165,2016-09-03 03:13:29
771770456517009408,12799,3714,7478603,140165,2016-09-02 18:03:10
771500966810099713,8829,2863,7478603,140165,2016-09-02 00:12:18
771380798096281600,11226,5563,7478603,140165,2016-09-01 16:14:48
771171053431250945,0,8252,7478603,140165,2016-09-01 02:21:21
771136648247640064,9801,3195,7478603,140165,2016-09-01 00:04:38
771102124360998913,6645,1563,7478603,140165,2016-08-31 21:47:27
771014301343748096,7329,1803,7478603,140165,2016-08-31 15:58:28
771004394259247104,0,240,7478603,140165,2016-08-31 15:19:06
770787852854652928,5291,1331,7478603,140165,2016-08-31 00:58:39
770772759874076672,5543,1540,7478603,140165,2016-08-30 23:58:40
770655142660169732,7809,1897,7478603,140165,2016-08-30 16:11:18
770414278348247044,6711,2248,7478603,140165,2016-08-30 00:14:12
770293558247038976,6657,1625,7478603,140165,2016-08-29 16:14:30
770093767776997377,0,3312,7478603,140165,2016-08-29 03:00:36
770069151037685760,8089,2510,7478603,140165,2016-08-29 01:22:47
769940425801170949,33538,10525,7478603,140165,2016-08-28 16:51:16
769695466921623552,6811,1805,7478603,140165,2016-08-28 00:37:54
769335591808995329,0,8376,7478603,140165,2016-08-27 00:47:53
769212283578875904,5750,1868,7478603,140165,2016-08-26 16:37:54
768970937022709760,15361,7131,7478603,140165,2016-08-26 00:38:52
768909767477751808,0,2943,7478603,140165,2016-08-25 20:35:48
768855141948723200,4466,968,7478603,140165,2016-08-25 16:58:45
768609597686943744,4386,1323,7478603,140165,2016-08-25 00:43:02
768596291618299904,5350,1388,7478603,140165,2016-08-24 23:50:10
768554158521745409,0,6345,7478603,140165,2016-08-24 21:02:45
768473857036525572,14533,3730,7478603,140165,2016-08-24 15:43:39
768193404517830656,11623,3861,7478603,140165,2016-08-23 21:09:14
767884188863397888,5067,1532,7479206,140169,2016-08-23 00:40:31
767754930266464257,17084,5867,7478603,140165,2016-08-22 16:06:54
767500508068192258,7979,2540,7478603,140165,2016-08-21 23:15:55
767191397493538821,13087,4149,7478603,140165,2016-08-21 02:47:37
767122157629476866,10789,3106,7478603,140165,2016-08-20 22:12:29
766864461642756096,0,6161,7478603,140165,2016-08-20 05:08:29
766793450729734144,5409,1479,7478603,140165,2016-08-20 00:26:19
766714921925144576,2772,422,7478603,140165,2016-08-19 19:14:16
766693177336135680,4299,862,7478603,140165,2016-08-19 17:47:52
766423258543644672,6415,1739,7478603,140165,2016-08-18 23:55:18
766313316352462849,7222,2048,7478603,140165,2016-08-18 16:38:26
766078092750233600,0,2829,7478603,140165,2016-08-18 01:03:45
766069199026450432,4557,939,7478603,140165,2016-08-18 00:28:24
766008592277377025,3983,537,7478603,140165,2016-08-17 20:27:34
765719909049503744,7718,2341,7478603,140165,2016-08-17 01:20:27
765669560888528897,5534,1325,7478603,140165,2016-08-16 22:00:23
765395769549590528,28097,3692,7478603,140165,2016-08-16 03:52:26
765371061932261376,7557,2350,7478603,140165,2016-08-16 02:14:15
765222098633691136,12367,3684,7478603,140165,2016-08-15 16:22:20
764857477905154048,6843,1926,7478603,140165,2016-08-14 16:13:27
764259802650378240,6442,1651,7478603,140165,2016-08-13 00:38:30
763956972077010945,787,59,7478603,140165,2016-08-12 04:35:10
763837565564780549,13419,4540,7478603,140165,2016-08-11 20:40:41
763183847194451968,5749,1603,7478603,140165,2016-08-10 01:23:03
763167063695355904,0,3282,7479206,140169,2016-08-10 00:16:21
763103485927849985,7828,2481,7478603,140165,2016-08-09 20:03:43
762699858130116608,12954,3940,7478603,140165,2016-08-08 17:19:51
762471784394268675,12004,7041,7478603,140165,2016-08-08 02:13:34
